,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
82,combination73(nsubj+dobj)/nsubj,-0.7391129032258066,2.044642955985308e-06,-0.6193548387096776,0.00020313634910574974
83,combination74(nsubj+dobj)/nsubjpass,0.5064516129032258,0.0036470067711554836,0.4056451612903226,0.02357092363085513
84,combination75(nsubj+dobj)/dobj,0.7391129032258066,2.044642955985308e-06,0.6193548387096776,0.00020313634910574974
85,combination76(nsubj+dobj)/pobj,0.6395161290322581,0.0001073898303401414,0.6649193548387098,4.4962281139277224e-05
86,combination77(nsubj+dobj)/(dobj+pobj),0.6983870967741936,1.249562469689617e-05,0.705241935483871,9.410110433556976e-06
87,combination78(nsubj+dobj)/(nsubjpass+dobj),0.7596774193548388,7.193094231058118e-07,0.665725806451613,4.367797218587459e-05
88,combination79(nsubj+dobj)/(nsubjpass+pobj),0.6217741935483871,0.0001886145229233685,0.6475806451612904,8.215796023550513e-05
89,combination80(nsubj+dobj)/(nsubj+pobj),0.2459677419354839,0.1822657472117537,0.3008064516129033,0.10010792901689018
90,combination81(nsubj+dobj)/(nsubj+nsubjpass),-0.7169354838709678,5.693436391383669e-06,-0.5991935483870968,0.00036834126721738066
91,combination82(nsubj+nsubjpass)/nsubj,-0.6221774193548388,0.0001862861117317046,-0.5189516129032259,0.0027779938609010456
92,combination83(nsubj+nsubjpass)/nsubjpass,0.6221774193548388,0.0001862861117317046,0.5189516129032259,0.0027779938609010456
93,combination84(nsubj+nsubjpass)/dobj,0.7322580645161291,2.835886431461313e-06,0.614516129032258,0.0002351926169471539
94,combination85(nsubj+nsubjpass)/pobj,0.6959677419354838,1.3785597943862993e-05,0.7016129032258065,1.0945163133235452e-05
95,combination86(nsubj+nsubjpass)/(dobj+pobj),0.7302419354838711,3.1164905674176414e-06,0.7044354838709678,9.733343346378069e-06
96,combination87(nsubj+nsubjpass)/(nsubjpass+dobj),0.7649193548387098,5.421059122385067e-07,0.6584677419354839,5.6519635125569344e-05
97,combination88(nsubj+nsubjpass)/(nsubjpass+pobj),0.7080645161290323,8.35368838474059e-06,0.7141129032258066,6.441972770758247e-06
98,combination89(nsubj+nsubjpass)/(nsubj+pobj),0.6866935483870968,1.9918681196418417e-05,0.7004032258064516,1.1504968353987312e-05
99,combination90(nsubj+nsubjpass)/(nsubj+dobj),0.7169354838709678,5.693436391383669e-06,0.5991935483870968,0.00036834126721738066
100,combination(nsubjpass+dobj)/(all),-0.6056451612903225,0.00030579436476928614,-0.46451612903225814,0.008472747856283103
